ID,Locator,Filename/URL,Longitude,Latitude,Dip Angle,Slip(m),Strike Angle,Depth (km),Length(km),Width(km),Rake(deg)
4703,mag_8.75,na,4.5,38,45,5.37,60,5,527.84,131.96,90
4704,mag_9,na,4.5,38,45,6.46,60,5,741.31,185.33,90
4705,mag_9.25,na,4.5,38,45,7.76,60,5,1041.12,260.28,90
4706,mag_9.5,na,4.5,38,45,9.33,60,5,1462.18,365.54,90
4707,mag_6.5,na,4,38,45,0.54,60,5,24.83,11.75,90
4708,mag_6.75,na,4,38,45,0.76,60,5,34.87,14.13,90
4709,mag_7,na,4,38,45,1.07,60,5,48.98,16.98,90
4710,mag_7.25,na,4,38,45,1.5,60,5,68.79,20.42,90
4711,mag_7.5,na,4,38,45,2.1,60,5,96.61,24.55,90
4712,mag_7.75,na,4,38,45,2.57,60,5,135.68,33.92,90
4713,mag_8,na,4,38,45,3.09,60,5,190.55,47.64,90
4714,mag_8.25,na,4,38,45,3.72,60,5,267.61,66.9,90
4715,mag_8.5,na,4,38,45,4.47,60,5,375.84,93.96,90
4716,mag_8.75,na,4,38,45,5.37,60,5,527.84,131.96,90
4717,mag_9,na,4,38,45,6.46,60,5,741.31,185.33,90
4718,mag_9.25,na,4,38,45,7.76,60,5,1041.12,260.28,90
4719,mag_9.5,na,4,38,45,9.33,60,5,1462.18,365.54,90
4720,mag_6.5,na,3.5,38,45,0.54,60,5,24.83,11.75,90
4721,mag_6.75,na,3.5,38,45,0.76,60,5,34.87,14.13,90
4722,mag_7,na,3.5,38,45,1.07,60,5,48.98,16.98,90
4723,mag_7.25,na,3.5,38,45,1.5,60,5,68.79,20.42,90
4724,mag_7.5,na,3.5,38,45,2.1,60,5,96.61,24.55,90
4725,mag_7.75,na,3.5,38,45,2.57,60,5,135.68,33.92,90
4726,mag_8,na,3.5,38,45,3.09,60,5,190.55,47.64,90
4727,mag_8.25,na,3.5,38,45,3.72,60,5,267.61,66.9,90
4728,mag_8.5,na,3.5,38,45,4.47,60,5,375.84,93.96,90
4729,mag_8.75,na,3.5,38,45,5.37,60,5,527.84,131.96,90
4730,mag_9,na,3.5,38,45,6.46,60,5,741.31,185.33,90
4731,mag_9.25,na,3.5,38,45,7.76,60,5,1041.12,260.28,90
4732,mag_9.5,na,3.5,38,45,9.33,60,5,1462.18,365.54,90
4733,mag_6.5,na,2.5,38,45,0.54,60,5,24.83,11.75,90
4734,mag_6.75,na,2.5,38,45,0.76,60,5,34.87,14.13,90
4735,mag_7,na,2.5,38,45,1.07,60,5,48.98,16.98,90
4736,mag_7.25,na,2.5,38,45,1.5,60,5,68.79,20.42,90
4737,mag_7.5,na,2.5,38,45,2.1,60,5,96.61,24.55,90
4738,mag_7.75,na,2.5,38,45,2.57,60,5,135.68,33.92,90
4739,mag_8,na,2.5,38,45,3.09,60,5,190.55,47.64,90
4740,mag_8.25,na,2.5,38,45,3.72,60,5,267.61,66.9,90
4741,mag_8.5,na,2.5,38,45,4.47,60,5,375.84,93.96,90
4742,mag_8.75,na,2.5,38,45,5.37,60,5,527.84,131.96,90
4743,mag_9,na,2.5,38,45,6.46,60,5,741.31,185.33,90
4744,mag_9.25,na,2.5,38,45,7.76,60,5,1041.12,260.28,90
4745,mag_9.5,na,2.5,38,45,9.33,60,5,1462.18,365.54,90
4746,mag_6.5,na,2,38,45,0.54,60,5,24.83,11.75,90
4747,mag_6.75,na,2,38,45,0.76,60,5,34.87,14.13,90
4748,mag_7,na,2,38,45,1.07,60,5,48.98,16.98,90
4749,mag_7.25,na,2,38,45,1.5,60,5,68.79,20.42,90
4750,mag_7.5,na,2,38,45,2.1,60,5,96.61,24.55,90
4751,mag_7.75,na,2,38,45,2.57,60,5,135.68,33.92,90
4752,mag_8,na,2,38,45,3.09,60,5,190.55,47.64,90
4753,mag_8.25,na,2,38,45,3.72,60,5,267.61,66.9,90
4754,mag_8.5,na,2,38,45,4.47,60,5,375.84,93.96,90
4755,mag_8.75,na,2,38,45,5.37,60,5,527.84,131.96,90
4756,mag_9,na,2,38,45,6.46,60,5,741.31,185.33,90
4757,mag_9.25,na,2,38,45,7.76,60,5,1041.12,260.28,90
4758,mag_9.5,na,2,38,45,9.33,60,5,1462.18,365.54,90
4759,mag_6.5,na,1.5,38,45,0.54,60,5,24.83,11.75,90
4760,mag_6.75,na,1.5,38,45,0.76,60,5,34.87,14.13,90
4761,mag_7,na,1.5,38,45,1.07,60,5,48.98,16.98,90
4762,mag_7.25,na,1.5,38,45,1.5,60,5,68.79,20.42,90
4763,mag_7.5,na,1.5,38,45,2.1,60,5,96.61,24.55,90
4764,mag_7.75,na,1.5,38,45,2.57,60,5,135.68,33.92,90
4765,mag_8,na,1.5,38,45,3.09,60,5,190.55,47.64,90
4766,mag_8.25,na,1.5,38,45,3.72,60,5,267.61,66.9,90
4767,mag_8.5,na,1.5,38,45,4.47,60,5,375.84,93.96,90
4768,mag_8.75,na,1.5,38,45,5.37,60,5,527.84,131.96,90
4769,mag_9,na,1.5,38,45,6.46,60,5,741.31,185.33,90
4770,mag_9.25,na,1.5,38,45,7.76,60,5,1041.12,260.28,90
4771,mag_9.5,na,1.5,38,45,9.33,60,5,1462.18,365.54,90
4772,mag_6.5,na,1,38,45,0.54,60,5,24.83,11.75,90
4773,mag_6.75,na,1,38,45,0.76,60,5,34.87,14.13,90
4774,mag_7,na,1,38,45,1.07,60,5,48.98,16.98,90
4775,mag_7.25,na,1,38,45,1.5,60,5,68.79,20.42,90
4776,mag_7.5,na,1,38,45,2.1,60,5,96.61,24.55,90
4777,mag_7.75,na,1,38,45,2.57,60,5,135.68,33.92,90
4778,mag_8,na,1,38,45,3.09,60,5,190.55,47.64,90
4779,mag_8.25,na,1,38,45,3.72,60,5,267.61,66.9,90
4780,mag_8.5,na,1,38,45,4.47,60,5,375.84,93.96,90
4781,mag_8.75,na,1,38,45,5.37,60,5,527.84,131.96,90
4782,mag_9,na,1,38,45,6.46,60,5,741.31,185.33,90
4783,mag_9.25,na,1,38,45,7.76,60,5,1041.12,260.28,90
4784,mag_9.5,na,1,38,45,9.33,60,5,1462.18,365.54,90
4785,mag_6.5,na,0.5,38,45,0.54,60,5,24.83,11.75,90
4786,mag_6.75,na,0.5,38,45,0.76,60,5,34.87,14.13,90
4787,mag_7,na,0.5,38,45,1.07,60,5,48.98,16.98,90
4788,mag_7.25,na,0.5,38,45,1.5,60,5,68.79,20.42,90
4789,mag_7.5,na,0.5,38,45,2.1,60,5,96.61,24.55,90
4790,mag_7.75,na,0.5,38,45,2.57,60,5,135.68,33.92,90
4791,mag_8,na,0.5,38,45,3.09,60,5,190.55,47.64,90
4792,mag_8.25,na,0.5,38,45,3.72,60,5,267.61,66.9,90
4793,mag_8.5,na,0.5,38,45,4.47,60,5,375.84,93.96,90
4794,mag_8.75,na,0.5,38,45,5.37,60,5,527.84,131.96,90
4795,mag_9,na,0.5,38,45,6.46,60,5,741.31,185.33,90
4796,mag_9.25,na,0.5,38,45,7.76,60,5,1041.12,260.28,90
4797,mag_9.5,na,0.5,38,45,9.33,60,5,1462.18,365.54,90
4798,mag_6.5,na,0,38,45,0.54,60,5,24.83,11.75,90
4799,mag_6.75,na,0,38,45,0.76,60,5,34.87,14.13,90
4800,mag_7,na,0,38,45,1.07,60,5,48.98,16.98,90
4801,mag_7.25,na,0,38,45,1.5,60,5,68.79,20.42,90
4802,mag_7.5,na,0,38,45,2.1,60,5,96.61,24.55,90
4803,mag_7.75,na,0,38,45,2.57,60,5,135.68,33.92,90
4804,mag_8,na,0,38,45,3.09,60,5,190.55,47.64,90
4805,mag_8.25,na,0,38,45,3.72,60,5,267.61,66.9,90
4806,mag_8.5,na,0,38,45,4.47,60,5,375.84,93.96,90
4807,mag_8.75,na,0,38,45,5.37,60,5,527.84,131.96,90
4808,mag_9,na,0,38,45,6.46,60,5,741.31,185.33,90
4809,mag_9.25,na,0,38,45,7.76,60,5,1041.12,260.28,90
4810,mag_9.5,na,0,38,45,9.33,60,5,1462.18,365.54,90
4811,mag_6.5,na,17,38,40,0.54,20,5,24.83,11.75,250
4812,mag_6.75,na,17,38,40,0.76,20,5,34.87,14.13,250
4813,mag_7,na,17,38,40,1.07,20,5,48.98,16.98,250
4814,mag_7.25,na,17,38,40,1.5,20,5,68.79,20.42,250
4815,mag_7.5,na,17,38,40,2.1,20,5,96.61,24.55,250
4816,mag_7.75,na,17,38,40,2.57,20,5,135.68,33.92,250
4817,mag_8,na,17,38,40,3.09,20,5,190.55,47.64,250
4818,mag_8.25,na,17,38,40,3.72,20,5,267.61,66.9,250
4819,mag_8.5,na,17,38,40,4.47,20,5,375.84,93.96,250
4820,mag_8.75,na,17,38,40,5.37,20,5,527.84,131.96,250
4821,mag_9,na,17,38,40,6.46,20,5,741.31,185.33,250
4822,mag_9.25,na,17,38,40,7.76,20,5,1041.12,260.28,250
4823,mag_9.5,na,17,38,40,9.33,20,5,1462.18,365.54,250
4824,mag_6.5,na,-0.5,38,45,0.54,60,5,24.83,11.75,90
4825,mag_6.75,na,-0.5,38,45,0.76,60,5,34.87,14.13,90
4826,mag_7,na,-0.5,38,45,1.07,60,5,48.98,16.98,90
4827,mag_7.25,na,-0.5,38,45,1.5,60,5,68.79,20.42,90
4828,mag_7.5,na,-0.5,38,45,2.1,60,5,96.61,24.55,90
4829,mag_7.75,na,-0.5,38,45,2.57,60,5,135.68,33.92,90
4830,mag_8,na,-0.5,38,45,3.09,60,5,190.55,47.64,90
4831,mag_8.25,na,-0.5,38,45,3.72,60,5,267.61,66.9,90
4832,mag_8.5,na,-0.5,38,45,4.47,60,5,375.84,93.96,90
4833,mag_8.75,na,-0.5,38,45,5.37,60,5,527.84,131.96,90
4834,mag_9,na,-0.5,38,45,6.46,60,5,741.31,185.33,90
4835,mag_9.25,na,-0.5,38,45,7.76,60,5,1041.12,260.28,90
4836,mag_9.5,na,-0.5,38,45,9.33,60,5,1462.18,365.54,90
4837,mag_6.5,na,19.5,38,18,0.54,310,5,24.83,11.75,118
4838,mag_6.75,na,19.5,38,18,0.76,310,5,34.87,14.13,118
4839,mag_7,na,19.5,38,18,1.07,310,5,48.98,16.98,118
4840,mag_7.25,na,19.5,38,18,1.5,310,5,68.79,20.42,118
4841,mag_7.5,na,19.5,38,18,2.1,310,5,96.61,24.55,118
4842,mag_7.75,na,19.5,38,18,2.57,310,5,135.68,33.92,118
4843,mag_8,na,19.5,38,18,3.09,310,5,190.55,47.64,118
4844,mag_8.25,na,19.5,38,18,3.72,310,5,267.61,66.9,118
4845,mag_8.5,na,19.5,38,18,4.47,310,5,375.84,93.96,118
4846,mag_8.75,na,19.5,38,18,5.37,310,5,527.84,131.96,118
4847,mag_9,na,19.5,38,18,6.46,310,5,741.31,185.33,118
4848,mag_9.25,na,19.5,38,18,7.76,310,5,1041.12,260.28,118
4849,mag_9.5,na,19.5,38,18,9.33,310,5,1462.18,365.54,118
4850,mag_6.5,na,19,38,18,0.54,310,5,24.83,11.75,118
4851,mag_6.75,na,19,38,18,0.76,310,5,34.87,14.13,118
4852,mag_7,na,19,38,18,1.07,310,5,48.98,16.98,118
4853,mag_7.25,na,19,38,18,1.5,310,5,68.79,20.42,118
4854,mag_7.5,na,19,38,18,2.1,310,5,96.61,24.55,118
4855,mag_7.75,na,19,38,18,2.57,310,5,135.68,33.92,118
4856,mag_8,na,19,38,18,3.09,310,5,190.55,47.64,118
4857,mag_8.25,na,19,38,18,3.72,310,5,267.61,66.9,118
4858,mag_8.5,na,19,38,18,4.47,310,5,375.84,93.96,118
4859,mag_8.75,na,19,38,18,5.37,310,5,527.84,131.96,118
4860,mag_9,na,19,38,18,6.46,310,5,741.31,185.33,118
4861,mag_9.25,na,19,38,18,7.76,310,5,1041.12,260.28,118
4862,mag_9.5,na,19,38,18,9.33,310,5,1462.18,365.54,118
4863,mag_6.5,na,18.5,38,18,0.54,310,5,24.83,11.75,118
4864,mag_6.75,na,18.5,38,18,0.76,310,5,34.87,14.13,118
4865,mag_7,na,18.5,38,18,1.07,310,5,48.98,16.98,118
4866,mag_7.25,na,18.5,38,18,1.5,310,5,68.79,20.42,118
4867,mag_7.5,na,18.5,38,18,2.1,310,5,96.61,24.55,118
4868,mag_7.75,na,18.5,38,18,2.57,310,5,135.68,33.92,118
4869,mag_8,na,18.5,38,18,3.09,310,5,190.55,47.64,118
4870,mag_8.25,na,18.5,38,18,3.72,310,5,267.61,66.9,118
4871,mag_8.5,na,18.5,38,18,4.47,310,5,375.84,93.96,118
4872,mag_8.75,na,18.5,38,18,5.37,310,5,527.84,131.96,118
4873,mag_9,na,18.5,38,18,6.46,310,5,741.31,185.33,118
4874,mag_9.25,na,18.5,38,18,7.76,310,5,1041.12,260.28,118
4875,mag_9.5,na,18.5,38,18,9.33,310,5,1462.18,365.54,118
4876,mag_6.5,na,17.5,38,40,0.54,20,5,24.83,11.75,250
4877,mag_6.75,na,17.5,38,40,0.76,20,5,34.87,14.13,250
4878,mag_7,na,17.5,38,40,1.07,20,5,48.98,16.98,250
4879,mag_7.25,na,17.5,38,40,1.5,20,5,68.79,20.42,250
4880,mag_7.5,na,17.5,38,40,2.1,20,5,96.61,24.55,250
4881,mag_7.75,na,17.5,38,40,2.57,20,5,135.68,33.92,250
4882,mag_8,na,17.5,38,40,3.09,20,5,190.55,47.64,250
4883,mag_8.25,na,17.5,38,40,3.72,20,5,267.61,66.9,250
4884,mag_8.5,na,17.5,38,40,4.47,20,5,375.84,93.96,250
4885,mag_8.75,na,17.5,38,40,5.37,20,5,527.84,131.96,250
4886,mag_9,na,17.5,38,40,6.46,20,5,741.31,185.33,250
4887,mag_9.25,na,17.5,38,40,7.76,20,5,1041.12,260.28,250
4888,mag_9.5,na,17.5,38,40,9.33,20,5,1462.18,365.54,250
4889,mag_6.5,na,6,38,30,0.54,72,5,24.83,11.75,90
4890,mag_6.75,na,6,38,30,0.76,72,5,34.87,14.13,90
4891,mag_7,na,6,38,30,1.07,72,5,48.98,16.98,90
4892,mag_7.25,na,6,38,30,1.5,72,5,68.79,20.42,90
4893,mag_7.5,na,6,38,30,2.1,72,5,96.61,24.55,90
4894,mag_7.75,na,6,38,30,2.57,72,5,135.68,33.92,90
4895,mag_8,na,6,38,30,3.09,72,5,190.55,47.64,90
4896,mag_8.25,na,6,38,30,3.72,72,5,267.61,66.9,90
4897,mag_8.5,na,6,38,30,4.47,72,5,375.84,93.96,90
4898,mag_8.75,na,6,38,30,5.37,72,5,527.84,131.96,90
4899,mag_9,na,6,38,30,6.46,72,5,741.31,185.33,90
4900,mag_9.25,na,6,38,30,7.76,72,5,1041.12,260.28,90
4901,mag_9.5,na,6,38,30,9.33,72,5,1462.18,365.54,90
4902,mag_6.5,na,20.5,38.5,18,0.54,310,5,24.83,11.75,118
4903,mag_6.75,na,20.5,38.5,18,0.76,310,5,34.87,14.13,118
4904,mag_7,na,20.5,38.5,18,1.07,310,5,48.98,16.98,118
4905,mag_7.25,na,20.5,38.5,18,1.5,310,5,68.79,20.42,118
4906,mag_7.5,na,20.5,38.5,18,2.1,310,5,96.61,24.55,118
4907,mag_7.75,na,20.5,38.5,18,2.57,310,5,135.68,33.92,118
4908,mag_8,na,20.5,38.5,18,3.09,310,5,190.55,47.64,118
4909,mag_8.25,na,20.5,38.5,18,3.72,310,5,267.61,66.9,118
4910,mag_8.5,na,20.5,38.5,18,4.47,310,5,375.84,93.96,118
4911,mag_8.75,na,20.5,38.5,18,5.37,310,5,527.84,131.96,118
4912,mag_9,na,20.5,38.5,18,6.46,310,5,741.31,185.33,118
4913,mag_9.25,na,20.5,38.5,18,7.76,310,5,1041.12,260.28,118
4914,mag_9.5,na,20.5,38.5,18,9.33,310,5,1462.18,365.54,118
4915,mag_6.5,na,21,38.5,18,0.54,310,5,24.83,11.75,118
4916,mag_6.75,na,21,38.5,18,0.76,310,5,34.87,14.13,118
4917,mag_7,na,21,38.5,18,1.07,310,5,48.98,16.98,118
4918,mag_7.25,na,21,38.5,18,1.5,310,5,68.79,20.42,118
4919,mag_7.5,na,21,38.5,18,2.1,310,5,96.61,24.55,118
4920,mag_7.75,na,21,38.5,18,2.57,310,5,135.68,33.92,118
4921,mag_8,na,21,38.5,18,3.09,310,5,190.55,47.64,118
4922,mag_8.25,na,21,38.5,18,3.72,310,5,267.61,66.9,118
4923,mag_8.5,na,21,38.5,18,4.47,310,5,375.84,93.96,118
4924,mag_8.75,na,21,38.5,18,5.37,310,5,527.84,131.96,118
4925,mag_9,na,21,38.5,18,6.46,310,5,741.31,185.33,118
4926,mag_9.25,na,21,38.5,18,7.76,310,5,1041.12,260.28,118
4927,mag_9.5,na,21,38.5,18,9.33,310,5,1462.18,365.54,118
4928,mag_6.5,na,25,38.5,45,0.54,261,5,24.83,11.75,205
4929,mag_6.75,na,25,38.5,45,0.76,261,5,34.87,14.13,205
4930,mag_7,na,25,38.5,45,1.07,261,5,48.98,16.98,205
4931,mag_7.25,na,25,38.5,45,1.5,261,5,68.79,20.42,205
4932,mag_7.5,na,25,38.5,45,2.1,261,5,96.61,24.55,205
4933,mag_7.75,na,25,38.5,45,2.57,261,5,135.68,33.92,205
4934,mag_8,na,25,38.5,45,3.09,261,5,190.55,47.64,205
4935,mag_8.25,na,25,38.5,45,3.72,261,5,267.61,66.9,205
4936,mag_8.5,na,25,38.5,45,4.47,261,5,375.84,93.96,205
4937,mag_8.75,na,25,38.5,45,5.37,261,5,527.84,131.96,205
4938,mag_9,na,25,38.5,45,6.46,261,5,741.31,185.33,205
4939,mag_9.25,na,25,38.5,45,7.76,261,5,1041.12,260.28,205
4940,mag_9.5,na,25,38.5,45,9.33,261,5,1462.18,365.54,205
4941,mag_6.5,na,24.5,38.5,45,0.54,261,5,24.83,11.75,205
4942,mag_6.75,na,24.5,38.5,45,0.76,261,5,34.87,14.13,205
4943,mag_7,na,24.5,38.5,45,1.07,261,5,48.98,16.98,205
4944,mag_7.25,na,24.5,38.5,45,1.5,261,5,68.79,20.42,205
4945,mag_7.5,na,24.5,38.5,45,2.1,261,5,96.61,24.55,205
4946,mag_7.75,na,24.5,38.5,45,2.57,261,5,135.68,33.92,205
4947,mag_8,na,24.5,38.5,45,3.09,261,5,190.55,47.64,205
4948,mag_8.25,na,24.5,38.5,45,3.72,261,5,267.61,66.9,205
4949,mag_8.5,na,24.5,38.5,45,4.47,261,5,375.84,93.96,205
4950,mag_8.75,na,24.5,38.5,45,5.37,261,5,527.84,131.96,205
4951,mag_9,na,24.5,38.5,45,6.46,261,5,741.31,185.33,205
4952,mag_9.25,na,24.5,38.5,45,7.76,261,5,1041.12,260.28,205
4953,mag_9.5,na,24.5,38.5,45,9.33,261,5,1462.18,365.54,205
4954,mag_6.5,na,25.5,38.5,45,0.54,261,5,24.83,11.75,205
4955,mag_6.75,na,25.5,38.5,45,0.76,261,5,34.87,14.13,205
4956,mag_7,na,25.5,38.5,45,1.07,261,5,48.98,16.98,205
4957,mag_7.25,na,25.5,38.5,45,1.5,261,5,68.79,20.42,205
4958,mag_7.5,na,25.5,38.5,45,2.1,261,5,96.61,24.55,205
4959,mag_7.75,na,25.5,38.5,45,2.57,261,5,135.68,33.92,205
4960,mag_8,na,25.5,38.5,45,3.09,261,5,190.55,47.64,205
4961,mag_8.25,na,25.5,38.5,45,3.72,261,5,267.61,66.9,205
4962,mag_8.5,na,25.5,38.5,45,4.47,261,5,375.84,93.96,205
4963,mag_8.75,na,25.5,38.5,45,5.37,261,5,527.84,131.96,205
4964,mag_9,na,25.5,38.5,45,6.46,261,5,741.31,185.33,205
4965,mag_9.25,na,25.5,38.5,45,7.76,261,5,1041.12,260.28,205
4966,mag_9.5,na,25.5,38.5,45,9.33,261,5,1462.18,365.54,205
4967,mag_6.5,na,14.5,38.5,45,0.54,273,5,24.83,11.75,90
4968,mag_6.75,na,14.5,38.5,45,0.76,273,5,34.87,14.13,90
4969,mag_7,na,14.5,38.5,45,1.07,273,5,48.98,16.98,90
4970,mag_7.25,na,14.5,38.5,45,1.5,273,5,68.79,20.42,90
4971,mag_7.5,na,14.5,38.5,45,2.1,273,5,96.61,24.55,90
4972,mag_7.75,na,14.5,38.5,45,2.57,273,5,135.68,33.92,90
4973,mag_8,na,14.5,38.5,45,3.09,273,5,190.55,47.64,90
4974,mag_8.25,na,14.5,38.5,45,3.72,273,5,267.61,66.9,90
4975,mag_8.5,na,14.5,38.5,45,4.47,273,5,375.84,93.96,90
4976,mag_8.75,na,14.5,38.5,45,5.37,273,5,527.84,131.96,90
4977,mag_9,na,14.5,38.5,45,6.46,273,5,741.31,185.33,90
4978,mag_9.25,na,14.5,38.5,45,7.76,273,5,1041.12,260.28,90
4979,mag_9.5,na,14.5,38.5,45,9.33,273,5,1462.18,365.54,90
4980,mag_6.5,na,13.5,38.5,45,0.54,273,5,24.83,11.75,90
4981,mag_6.75,na,13.5,38.5,45,0.76,273,5,34.87,14.13,90
4982,mag_7,na,13.5,38.5,45,1.07,273,5,48.98,16.98,90
4983,mag_7.25,na,13.5,38.5,45,1.5,273,5,68.79,20.42,90
4984,mag_7.5,na,13.5,38.5,45,2.1,273,5,96.61,24.55,90
4985,mag_7.75,na,13.5,38.5,45,2.57,273,5,135.68,33.92,90
4986,mag_8,na,13.5,38.5,45,3.09,273,5,190.55,47.64,90
4987,mag_8.25,na,13.5,38.5,45,3.72,273,5,267.61,66.9,90
4988,mag_8.5,na,13.5,38.5,45,4.47,273,5,375.84,93.96,90
4989,mag_8.75,na,13.5,38.5,45,5.37,273,5,527.84,131.96,90
4990,mag_9,na,13.5,38.5,45,6.46,273,5,741.31,185.33,90
4991,mag_9.25,na,13.5,38.5,45,7.76,273,5,1041.12,260.28,90
4992,mag_9.5,na,13.5,38.5,45,9.33,273,5,1462.18,365.54,90
4993,mag_6.5,na,14,38.5,45,0.54,273,5,24.83,11.75,90
4994,mag_6.75,na,14,38.5,45,0.76,273,5,34.87,14.13,90
4995,mag_7,na,14,38.5,45,1.07,273,5,48.98,16.98,90
4996,mag_7.25,na,14,38.5,45,1.5,273,5,68.79,20.42,90
4997,mag_7.5,na,14,38.5,45,2.1,273,5,96.61,24.55,90
4998,mag_7.75,na,14,38.5,45,2.57,273,5,135.68,33.92,90
4999,mag_8,na,14,38.5,45,3.09,273,5,190.55,47.64,90
5000,mag_8.25,na,14,38.5,45,3.72,273,5,267.61,66.9,90
5001,mag_8.5,na,14,38.5,45,4.47,273,5,375.84,93.96,90
5002,mag_8.75,na,14,38.5,45,5.37,273,5,527.84,131.96,90
5003,mag_9,na,14,38.5,45,6.46,273,5,741.31,185.33,90
5004,mag_9.25,na,14,38.5,45,7.76,273,5,1041.12,260.28,90
5005,mag_9.5,na,14,38.5,45,9.33,273,5,1462.18,365.54,90
5006,mag_6.5,na,11.5,38.5,45,0.54,273,5,24.83,11.75,90
5007,mag_6.75,na,11.5,38.5,45,0.76,273,5,34.87,14.13,90
5008,mag_7,na,11.5,38.5,45,1.07,273,5,48.98,16.98,90
5009,mag_7.25,na,11.5,38.5,45,1.5,273,5,68.79,20.42,90
5010,mag_7.5,na,11.5,38.5,45,2.1,273,5,96.61,24.55,90
5011,mag_7.75,na,11.5,38.5,45,2.57,273,5,135.68,33.92,90
5012,mag_8,na,11.5,38.5,45,3.09,273,5,190.55,47.64,90
5013,mag_8.25,na,11.5,38.5,45,3.72,273,5,267.61,66.9,90
5014,mag_8.5,na,11.5,38.5,45,4.47,273,5,375.84,93.96,90
5015,mag_8.75,na,11.5,38.5,45,5.37,273,5,527.84,131.96,90
5016,mag_9,na,11.5,38.5,45,6.46,273,5,741.31,185.33,90
5017,mag_9.25,na,11.5,38.5,45,7.76,273,5,1041.12,260.28,90
5018,mag_9.5,na,11.5,38.5,45,9.33,273,5,1462.18,365.54,90
5019,mag_6.5,na,12,38.5,45,0.54,273,5,24.83,11.75,90
5020,mag_6.75,na,12,38.5,45,0.76,273,5,34.87,14.13,90
5021,mag_7,na,12,38.5,45,1.07,273,5,48.98,16.98,90
5022,mag_7.25,na,12,38.5,45,1.5,273,5,68.79,20.42,90
5023,mag_7.5,na,12,38.5,45,2.1,273,5,96.61,24.55,90
5024,mag_7.75,na,12,38.5,45,2.57,273,5,135.68,33.92,90
5025,mag_8,na,12,38.5,45,3.09,273,5,190.55,47.64,90
5026,mag_8.25,na,12,38.5,45,3.72,273,5,267.61,66.9,90
5027,mag_8.5,na,12,38.5,45,4.47,273,5,375.84,93.96,90
5028,mag_8.75,na,12,38.5,45,5.37,273,5,527.84,131.96,90
5029,mag_9,na,12,38.5,45,6.46,273,5,741.31,185.33,90
5030,mag_9.25,na,12,38.5,45,7.76,273,5,1041.12,260.28,90
5031,mag_9.5,na,12,38.5,45,9.33,273,5,1462.18,365.54,90
5032,mag_6.5,na,12.5,38.5,45,0.54,273,5,24.83,11.75,90
5033,mag_6.75,na,12.5,38.5,45,0.76,273,5,34.87,14.13,90
5034,mag_7,na,12.5,38.5,45,1.07,273,5,48.98,16.98,90
5035,mag_7.25,na,12.5,38.5,45,1.5,273,5,68.79,20.42,90
5036,mag_7.5,na,12.5,38.5,45,2.1,273,5,96.61,24.55,90
5037,mag_7.75,na,12.5,38.5,45,2.57,273,5,135.68,33.92,90
5038,mag_8,na,12.5,38.5,45,3.09,273,5,190.55,47.64,90
5039,mag_8.25,na,12.5,38.5,45,3.72,273,5,267.61,66.9,90
5040,mag_8.5,na,12.5,38.5,45,4.47,273,5,375.84,93.96,90
5041,mag_8.75,na,12.5,38.5,45,5.37,273,5,527.84,131.96,90
5042,mag_9,na,12.5,38.5,45,6.46,273,5,741.31,185.33,90
5043,mag_9.25,na,12.5,38.5,45,7.76,273,5,1041.12,260.28,90
5044,mag_9.5,na,12.5,38.5,45,9.33,273,5,1462.18,365.54,90
5045,mag_6.5,na,13,38.5,45,0.54,273,5,24.83,11.75,90
5046,mag_6.75,na,13,38.5,45,0.76,273,5,34.87,14.13,90
5047,mag_7,na,13,38.5,45,1.07,273,5,48.98,16.98,90
5048,mag_7.25,na,13,38.5,45,1.5,273,5,68.79,20.42,90
5049,mag_7.5,na,13,38.5,45,2.1,273,5,96.61,24.55,90
5050,mag_7.75,na,13,38.5,45,2.57,273,5,135.68,33.92,90
5051,mag_8,na,13,38.5,45,3.09,273,5,190.55,47.64,90
5052,mag_8.25,na,13,38.5,45,3.72,273,5,267.61,66.9,90
5053,mag_8.5,na,13,38.5,45,4.47,273,5,375.84,93.96,90
5054,mag_8.75,na,13,38.5,45,5.37,273,5,527.84,131.96,90
5055,mag_9,na,13,38.5,45,6.46,273,5,741.31,185.33,90
5056,mag_9.25,na,13,38.5,45,7.76,273,5,1041.12,260.28,90
5057,mag_9.5,na,13,38.5,45,9.33,273,5,1462.18,365.54,90
5058,mag_6.5,na,15.5,38.5,40,0.54,20,5,24.83,11.75,250
5059,mag_6.75,na,15.5,38.5,40,0.76,20,5,34.87,14.13,250
5060,mag_7,na,15.5,38.5,40,1.07,20,5,48.98,16.98,250
5061,mag_7.25,na,15.5,38.5,40,1.5,20,5,68.79,20.42,250
5062,mag_7.5,na,15.5,38.5,40,2.1,20,5,96.61,24.55,250
5063,mag_7.75,na,15.5,38.5,40,2.57,20,5,135.68,33.92,250
5064,mag_8,na,15.5,38.5,40,3.09,20,5,190.55,47.64,250
5065,mag_8.25,na,15.5,38.5,40,3.72,20,5,267.61,66.9,250
5066,mag_8.5,na,15.5,38.5,40,4.47,20,5,375.84,93.96,250
5067,mag_8.75,na,15.5,38.5,40,5.37,20,5,527.84,131.96,250
5068,mag_9,na,15.5,38.5,40,6.46,20,5,741.31,185.33,250
5069,mag_9.25,na,15.5,38.5,40,7.76,20,5,1041.12,260.28,250
5070,mag_9.5,na,15.5,38.5,40,9.33,20,5,1462.18,365.54,250
